1.3506878E-01  1.1614736E+00  7.8574816E+00  3.7963923E-01  3.6487125E-02  4.6391756E-02  4.2738549E-03  1.1245862E+01  9.8905675E-03  1.1958709E-05  2.1040719E-06  3.7326237E+02
1.4242577E-01  1.1413804E+00  7.8335474E+00  3.9564947E-01  4.0570177E-02  5.0232623E-02  4.5160384E-03  1.1242621E+01  9.6478150E-03  1.2370383E-05  2.2613355E-06  3.7347413E+02
1.4978276E-01  1.1215528E+00  7.8096626E+00  4.1117743E-01  4.4869728E-02  5.4289903E-02  4.7583098E-03  1.1239132E+01  9.4049979E-03  1.2753017E-05  2.4244285E-06  3.7369448E+02
1.5713975E-01  1.1019891E+00  7.7858249E+00  4.2622512E-01  4.9385779E-02  5.8563860E-02  5.0004043E-03  1.1235393E+01  9.1623815E-03  1.3106409E-05  2.5928719E-06  3.7392348E+02
1.6449673E-01  1.0826871E+00  7.7620321E+00  4.4079455E-01  5.4118332E-02  6.3054761E-02  5.2420553E-03  1.1231403E+01  8.9202332E-03  1.3430437E-05  2.7661681E-06  3.7416121E+02
1.7185372E-01  1.0636449E+00  7.7382817E+00  4.5488777E-01  5.9067385E-02  6.7762874E-02  5.4829956E-03  1.1227159E+01  8.6788206E-03  1.3725063E-05  2.9438029E-06  3.7440776E+02
1.7921071E-01  1.0448602E+00  7.7145715E+00  4.6850683E-01  6.4232939E-02  7.2688464E-02  5.7229595E-03  1.1222660E+01  8.4384100E-03  1.3990331E-05  3.1252476E-06  3.7466324E+02
1.8656769E-01  1.0263311E+00  7.6908990E+00  4.8165387E-01  6.9614994E-02  7.7831796E-02  5.9616835E-03  1.1217907E+01  8.1992653E-03  1.4226370E-05  3.3099621E-06  3.7492772E+02
1.9392468E-01  1.0080554E+00  7.6672620E+00  4.9433104E-01  7.5213550E-02  8.3193128E-02  6.1989075E-03  1.1212898E+01  7.9616468E-03  1.4433390E-05  3.4973969E-06  3.7520131E+02
2.0128167E-01  9.9003084E-01  7.6436578E+00  5.0654056E-01  8.1028607E-02  8.8772715E-02  6.4343765E-03  1.1207634E+01  7.7258100E-03  1.4611686E-05  3.6869959E-06  3.7548411E+02
2.0863866E-01  9.7225514E-01  7.6200840E+00  5.1828470E-01  8.7060165E-02  9.4570809E-02  6.6678413E-03  1.1202114E+01  7.4920040E-03  1.4761629E-05  3.8781994E-06  3.7577621E+02
2.1599564E-01  9.5472596E-01  7.5965380E+00  5.2956581E-01  9.3308236E-02  1.0058766E-01  6.8990638E-03  1.1196337E+01  7.2604672E-03  1.4883664E-05  4.0704443E-06  3.7607780E+02
2.2335263E-01  9.3744095E-01  7.5730172E+00  5.4038626E-01  9.9772795E-02  1.0682348E-01  7.1278021E-03  1.1190307E+01  7.0314415E-03  1.4978332E-05  4.2631749E-06  3.7638896E+02
2.3070962E-01  9.2039762E-01  7.5495188E+00  5.5074852E-01  1.0645386E-01  1.1327850E-01  7.3538356E-03  1.1184021E+01  6.8051474E-03  1.5046222E-05  4.4558338E-06  3.7670970E+02
2.3806661E-01  9.0359345E-01  7.5260402E+00  5.6065514E-01  1.1335142E-01  1.1995295E-01  7.5769499E-03  1.1177483E+01  6.5817994E-03  1.5087999E-05  4.6478725E-06  3.7704014E+02
2.4542359E-01  8.8702583E-01  7.5025785E+00  5.7010869E-01  1.2046548E-01  1.2684702E-01  7.7969413E-03  1.1170692E+01  6.3616007E-03  1.5104389E-05  4.8387513E-06  3.7738036E+02
2.5278058E-01  8.7069210E-01  7.4791309E+00  5.7911186E-01  1.2779604E-01  1.3396091E-01  8.0136179E-03  1.1163651E+01  6.1447431E-03  1.5096179E-05  5.0279421E-06  3.7773049E+02
2.6013757E-01  8.5458953E-01  7.4556944E+00  5.8766737E-01  1.3534311E-01  1.4129479E-01  8.2268003E-03  1.1156361E+01  5.9314057E-03  1.5064207E-05  5.2149304E-06  3.7809062E+02
2.6749455E-01  8.3871531E-01  7.4322662E+00  5.9577802E-01  1.4310667E-01  1.4884884E-01  8.4363222E-03  1.1148824E+01  5.7217543E-03  1.5009356E-05  5.3992171E-06  3.7846087E+02
2.7485154E-01  8.2306659E-01  7.4088431E+00  6.0344667E-01  1.5108674E-01  1.5662319E-01  8.6420305E-03  1.1141041E+01  5.5159418E-03  1.4932555E-05  5.5803205E-06  3.7884134E+02
2.8220853E-01  8.0764042E-01  7.3854221E+00  6.1067628E-01  1.5928331E-01  1.6461801E-01  8.8437858E-03  1.1133016E+01  5.3141067E-03  1.4834766E-05  5.7577781E-06  3.7923218E+02
2.8956552E-01  7.9243380E-01  7.3620001E+00  6.1746983E-01  1.6769638E-01  1.7283340E-01  9.0414631E-03  1.1124749E+01  5.1163739E-03  1.4716982E-05  5.9311473E-06  3.7963349E+02
2.9692250E-01  7.7744366E-01  7.3385739E+00  6.2383040E-01  1.7632595E-01  1.8126948E-01  9.2349508E-03  1.1116243E+01  4.9228540E-03  1.4580222E-05  6.1000078E-06  3.8004541E+02
3.0427949E-01  7.6266687E-01  7.3151402E+00  6.2976112E-01  1.8517202E-01  1.8992635E-01  9.4241522E-03  1.1107501E+01  4.7336435E-03  1.4425519E-05  6.2639608E-06  3.8046810E+02
3.1163648E-01  7.4810023E-01  7.2916958E+00  6.3526518E-01  1.9423459E-01  1.9880409E-01  9.6089841E-03  1.1098524E+01  4.5488244E-03  1.4253924E-05  6.4226314E-06  3.8090169E+02
3.1899347E-01  7.3374048E-01  7.2682374E+00  6.4034586E-01  2.0351366E-01  2.0790277E-01  9.7893775E-03  1.1089316E+01  4.3684654E-03  1.4066493E-05  6.5756680E-06  3.8134636E+02
3.2635045E-01  7.1958431E-01  7.2447616E+00  6.4500646E-01  2.1300924E-01  2.1722244E-01  9.9652770E-03  1.1079878E+01  4.1926211E-03  1.3864283E-05  6.7227431E-06  3.8180229E+02
3.3370744E-01  7.0562831E-01  7.2212648E+00  6.4925038E-01  2.2272131E-01  2.2676316E-01  1.0136640E-02  1.1070212E+01  4.0213329E-03  1.3648351E-05  6.8635533E-06  3.8226967E+02
3.4106443E-01  6.9186905E-01  7.1977438E+00  6.5308106E-01  2.3264989E-01  2.3652493E-01  1.0303438E-02  1.1060321E+01  3.8546291E-03  1.3419742E-05  6.9978184E-06  3.8274871E+02
3.4842141E-01  6.7830303E-01  7.1741949E+00  6.5650201E-01  2.4279496E-01  2.4650779E-01  1.0465654E-02  1.1050207E+01  3.6925265E-03  1.3179497E-05  7.1252837E-06  3.8323964E+02
3.5577840E-01  6.6492664E-01  7.1506146E+00  6.5951679E-01  2.5315657E-01  2.5671177E-01  1.0623290E-02  1.1039870E+01  3.5350209E-03  1.2928603E-05  7.2457001E-06  3.8374287E+02
3.6313539E-01  6.5173634E-01  7.1269993E+00  6.6212904E-01  2.6373462E-01  2.6713677E-01  1.0776334E-02  1.1029314E+01  3.3821243E-03  1.2668130E-05  7.3588927E-06  3.8425847E+02
3.7049238E-01  6.3872837E-01  7.1033452E+00  6.6434243E-01  2.7452920E-01  2.7778287E-01  1.0924814E-02  1.1018539E+01  3.2338077E-03  1.2399016E-05  7.4646541E-06  3.8478668E+02
3.7784936E-01  6.2589900E-01  7.0796487E+00  6.6616072E-01  2.8554028E-01  2.8865001E-01  1.1068759E-02  1.1007546E+01  3.0900407E-03  1.2122200E-05  7.5628081E-06  3.8532794E+02
3.8520635E-01  6.1324441E-01  7.0559060E+00  6.6758773E-01  2.9676787E-01  2.9973815E-01  1.1208205E-02  1.0996335E+01  2.9507881E-03  1.1838612E-05  7.6532105E-06  3.8588264E+02
3.9256334E-01  6.0076074E-01  7.0321132E+00  6.6862731E-01  3.0821195E-01  3.1104724E-01  1.1343196E-02  1.0984909E+01  2.8160045E-03  1.1549146E-05  7.7357315E-06  3.8645115E+02
3.9992033E-01  5.8844404E-01  7.0082665E+00  6.6928343E-01  3.1987253E-01  3.2257723E-01  1.1473784E-02  1.0973265E+01  2.6856360E-03  1.1254660E-05  7.8102577E-06  3.8703393E+02
4.0727731E-01  5.7629030E-01  6.9843619E+00  6.6956009E-01  3.3174962E-01  3.3432807E-01  1.1600031E-02  1.0961404E+01  2.5596214E-03  1.0955976E-05  7.8766910E-06  3.8763146E+02
4.1463430E-01  5.6429543E-01  6.9603954E+00  6.6946137E-01  3.4384321E-01  3.4629969E-01  1.1722004E-02  1.0949325E+01  2.4378927E-03  1.0653884E-05  7.9349475E-06  3.8824429E+02
4.2199129E-01  5.5245526E-01  6.9363630E+00  6.6899145E-01  3.5615329E-01  3.5849200E-01  1.1839775E-02  1.0937025E+01  2.3203760E-03  1.0349134E-05  7.9849558E-06  3.8887299E+02
4.2566978E-01  5.4659188E-01  6.9243207E+00  6.6861860E-01  3.6238952E-01  3.6467090E-01  1.1897110E-02  1.0930793E+01  2.2631720E-03  1.0195983E-05  8.0068452E-06  3.8919351E+02
4.2934827E-01  5.4076556E-01  6.9122603E+00  6.6815456E-01  3.6867988E-01  3.7090494E-01  1.1953425E-02  1.0924504E+01  2.2069914E-03  1.0042436E-05  8.0266524E-06  3.8951824E+02
4.3118752E-01  5.3786614E-01  6.9062232E+00  6.6788850E-01  3.7184537E-01  3.7404264E-01  1.1981207E-02  1.0921338E+01  2.1792766E-03  9.9655163E-06  8.0357548E-06  3.8968238E+02
4.3210714E-01  5.3641984E-01  6.9032029E+00  6.6774700E-01  3.7343317E-01  3.7561666E-01  1.1994993E-02  1.0919752E+01  2.1655254E-03  9.9270839E-06  8.0401533E-06  3.8976451E+02
4.3302677E-01  5.3497579E-01  6.9001814E+00  6.6759985E-01  3.7502436E-01  3.7719412E-01  1.2008729E-02  1.0918159E+01  2.1518235E-03  9.8885740E-06  8.0443710E-06  3.8984722E+02
4.3394639E-01  5.3353399E-01  6.8971587E+00  6.6744708E-01  3.7661894E-01  3.7877503E-01  1.2022399E-02  1.0916564E+01  2.1381876E-03  9.8500646E-06  8.0484701E-06  3.8993020E+02
4.3486601E-01  5.3209442E-01  6.8941347E+00  6.6728867E-01  3.7821691E-01  3.8035939E-01  1.2036010E-02  1.0914965E+01  2.1246108E-03  9.8115267E-06  8.0524260E-06  3.9001336E+02
4.3517256E-01  5.3161507E-01  6.8931265E+00  6.6723463E-01  3.7875030E-01  3.8088827E-01  1.2040515E-02  1.0914434E+01  2.1201175E-03  9.7987634E-06  8.0537855E-06  3.9003970E+02
4.3547910E-01  5.3113596E-01  6.8921181E+00  6.6717996E-01  3.7928409E-01  3.8141753E-01  1.2045039E-02  1.0913898E+01  2.1156048E-03  9.7858769E-06  8.0550304E-06  3.9006693E+02
4.3578564E-01  5.3065710E-01  6.8911096E+00  6.6712466E-01  3.7981824E-01  3.8194718E-01  1.2049546E-02  1.0913364E+01  2.1111102E-03  9.7730410E-06  8.0563033E-06  3.9009427E+02
4.3609218E-01  5.3017846E-01  6.8901009E+00  6.6706873E-01  3.8035280E-01  3.8247722E-01  1.2054073E-02  1.0912824E+01  2.1065948E-03  9.7600755E-06  8.0574559E-06  3.9012409E+02
4.3639872E-01  5.2970011E-01  6.8890922E+00  6.6701220E-01  3.8088769E-01  3.8300763E-01  1.2058542E-02  1.0912294E+01  2.1021367E-03  9.7473426E-06  8.0587867E-06  3.9015119E+02
4.3644981E-01  5.2962042E-01  6.8889240E+00  6.6700273E-01  3.8097685E-01  3.8309607E-01  1.2059272E-02  1.0912209E+01  2.1014087E-03  9.7452871E-06  8.0590621E-06  3.9017152E+02
4.3650090E-01  5.2954073E-01  6.8887559E+00  6.6699323E-01  3.8106605E-01  3.8318452E-01  1.2060019E-02  1.0912120E+01  2.1006638E-03  9.7431523E-06  8.0592718E-06  3.9015443E+02
4.3655199E-01  5.2946103E-01  6.8885877E+00  6.6698370E-01  3.8115527E-01  3.8327298E-01  1.2060778E-02  1.0912028E+01  2.0999067E-03  9.7409592E-06  8.0594329E-06  3.9016043E+02
4.3660308E-01  5.2938134E-01  6.8884196E+00  6.6697417E-01  3.8124449E-01  3.8336145E-01  1.2061533E-02  1.0911937E+01  2.0991539E-03  9.7387860E-06  8.0596101E-06  3.9016568E+02
4.3665417E-01  5.2930166E-01  6.8882514E+00  6.6696461E-01  3.8133373E-01  3.8344993E-01  1.2062283E-02  1.0911848E+01  2.0984059E-03  9.7366339E-06  8.0598043E-06  3.9015714E+02
4.3666269E-01  5.2928838E-01  6.8882234E+00  6.6696302E-01  3.8134860E-01  3.8346468E-01  1.2062409E-02  1.0911832E+01  2.0982799E-03  9.7362688E-06  8.0598313E-06  3.9018209E+02
4.3667120E-01  5.2927510E-01  6.8881954E+00  6.6696142E-01  3.8136348E-01  3.8347943E-01  1.2062535E-02  1.0911817E+01  2.0981544E-03  9.7359062E-06  8.0598604E-06  3.9016131E+02
4.3667972E-01  5.2926186E-01  6.8881674E+00  6.6695985E-01  3.8137829E-01  3.8349417E-01  1.2062613E-02  1.0911812E+01  2.0980764E-03  9.7357642E-06  8.0600717E-06  3.9010218E+02
4.3668823E-01  5.2924867E-01  6.8881395E+00  6.6695831E-01  3.8139302E-01  3.8350889E-01  1.2062609E-02  1.0911823E+01  2.0980790E-03  9.7359976E-06  8.0605930E-06  3.9002686E+02
4.3669675E-01  5.2923555E-01  6.8881116E+00  6.6695681E-01  3.8140764E-01  3.8352360E-01  1.2062524E-02  1.0911852E+01  2.0981634E-03  9.7366112E-06  8.0614283E-06  3.8995069E+02
4.3670526E-01  5.2922200E-01  6.8880833E+00  6.6695502E-01  3.8142298E-01  3.8353835E-01  1.2063118E-02  1.0911740E+01  2.0975731E-03  9.7340848E-06  8.0596681E-06  3.9315000E+02
